id,query,answer_ids
1643,Which drugs enhance Vibegron's effects when combined and are linked to urogenital tract functions and sex hormone regulation?,"[15137, 15684, 21957, 15718, 14406, 15080, 15212, 21007, 14292, 14583, 16316, 15103]"
2834,Which gene or protein is linked to monogenic obesity and also plays a role in the proton buffering pathway?,[7239]
10464,What are the observed effects or phenotypes associated with the subtype of amphetamine abuse?,"[25308, 90791]"
3776,"Can you find any disorders related to Mendelian conditions that are connected to HP gene activity and typically present with fever, skin rashes, joint pain, and swollen lymph nodes?",[94934]
6896,"Identify metabolic or signaling pathways involved in the synthesis, secretion, uptake, and breakdown of GABA and that also exhibit interaction with a shared gene or protein.",[129064]
2950,"What eye disease is a subclass associated with onycho-patellar syndrome, particularly characterized by eye symptoms?",[39494]
10818,"I am looking for biological pathways associated with Defensins, with a particular focus on those involving the processing and localization of alpha-defensins. These pathways should also detail the interactions with genes or proteins that are shared among them. The aim is to understand how Defensins are linked to the intra- or intercellular mechanisms responsible for processing and transporting alpha-defensins via shared molecular components.",[127727]
1727,Could you provide me with a list of treatments available for cowpox?,[15862]
8854,Search for diseases that have no drugs indicated for treatment and are linked to rod-cone dystrophy.,[27159]
9672,Could you provide information on the interactions between a fast-acting medication with a 1.27-minute half-life and the genes or proteins involved in modulating the Na+/K+ ATPase pump activity?,[14051]
8428,"In what way does the STING-mediated pathway, responsible for triggering host immune responses, interact with a distinct pathway that shares a common gene or protein and is involved in the regulation of chemokine production?",[127956]
8930,What are the effects or phenotypic manifestations in individuals with the subtype of glycogen storage disease characterized by a deficiency of the lactate dehydrogenase M-subunit?,"[85537, 24484, 23483, 24264, 87630, 87087, 25525, 23544, 22939]"
9716,"Which gene or protein, being a part of the keratin-associated protein (KAP) family, engages in interaction with the gene or protein linked to SLC6A20 variant associated with conditions of hyperglycinuria (HG) and iminoglycinuria (IG)?","[9569, 3463, 265, 10505, 2512, 4570, 4919, 6106]"
8784,What gene or protein associated with the synthesis of atrial natriuretic peptide engages in interaction with entities involved in the metabolic pathway of Oleoyl-phenylalanine?,[211]
9082,Which gene or protein responsible for zinc transport also interacts with entities participating in the extension of N-Glycan antennae?,"[4908, 5776, 2386, 12148, 12188]"
8010,Which pharmaceutical agents act upon genes or proteins associated with the binding of box H/ACA small nucleolar RNAs?,[14275]
8174,Which anatomical structures are associated with the expression of the gene or protein that impacts the Flucloxacillin transporter?,"[63376, 63273, 129373, 64545]"
982,"What renal disease might involve macrophage infiltration and tissue destruction, with links to nephrolithiasis and urinary obstruction, similar to pyelonephritis?",[97577]
10138,Which cellular structures have interactions with genes or proteins that are affected by Norvaline?,"[126092, 127215, 55538, 126196, 125013, 126077]"
2070,Please list the genes and proteins involved in the Glucocorticoid biosynthesis pathway that also have steroid hydroxylase activity.,[3894]
7288,Is there an interaction or regulatory relationship between the Fas cell surface death receptor and any gene or protein implicated in the biosynthesis of diphthamide-modified elongation factor 2 (diphthamide-EEF2)?,[2400]
2114,Which condition associated with the EXOSC2 gene is a variant or subset of malformation syndrome with short stature as a feature?,[30727]
4083,Can you locate non-coding RNAs associated with the development of hepatitis B?,"[33922, 33925, 34314, 33931, 33941, 34333, 34855, 21967, 34263, 35163, 35164, 21981, 35165, 33884, 35166, 35167, 21989, 34294, 34298, 34302]"
5175,"Which genes or proteins interact with the cytokine production inhibitory process, participate in Dectin-2 family signaling, and have the ability to bind calcium ions?",[21985]
736,"What gene or protein promotes regulatory T cell differentiation, functions as an endopeptidase activator, and has the ability to interact with enzymes and homodimerize?",[6141]
7124,Search for diseases not treatable by any known drugs that also exhibit an inability or severely reduced ability to produce specific antibodies in response to the tetanus vaccine.,[27759]
3186,Which diseases designate urethral squamous cell carcinoma as the primary condition and what are considered secondary to it?,"[36833, 95994]"
10294,"Which medications, when co-administered with Morphine for the treatment of the same condition, exhibit synergistic effects and simultaneously decrease gastrointestinal movement by inhibiting calcium channels and acting as opioid receptor agonists?",[15125]
652,What is the name of the disease similar to choriocarcinoma that originates in the testicles?,"[37120, 37080, 96392, 96487]"
5011,Please find genes or proteins involved in ATP binding and associated with the biological pathway of Essential fructosuria.,[2325]
7040,Which cell structures engage in interaction with genes or proteins that are affected by the compound N-(Bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide?,"[56032, 56263, 56363, 125776, 55635, 56436, 126077, 124413, 56319]"
9201,Which anatomical structures do not exhibit gene or protein expression associated with the inhibition of negative chemotactic responses?,"[63824, 67302]"
9365,"Is there an interaction between protein kinase C alpha (PKCα), a regulator of cellular signaling, and glycogen synthase kinase 3 beta (GSK3B), and do they share common effects or phenotypic associations?",[566]
8293,"Which pharmacological agent, acting on glutamatergic synapses, helps regulate phosphorus concentrations in the serum of adult chronic kidney disease patients on dialysis, and is associated with specific genes or proteins?","[14120, 14119]"
4364,I've been diagnosed with malignant non-dysgerminomatous germ cell tumor of the ovary and I'm on Venlafaxine. Can you suggest any treatments for this cancer that are safe to combine with Venlafaxine?,"[14275, 14186, 14737, 15057, 15413, 15481]"
6335,Can you list the side effects or phenotypic consequences associated with medications transported by the gene product of ALPL?,"[22457, 22458, 23002, 25644, 84409, 84853, 84855]"
2397,"What disease links to AVPR2 gene mutations and may reduce gestational diabetes with lifestyle changes, but also leads to complications in the nervous, kidney, eye, and heart systems?",[30188]
11085,"Which disorder, identifiable by symptoms such as slow movement, stiff muscles, shaking, and balance issues, might render the standard medications for bile duct inflammation unsuitable for use?","[37706, 28547]"
619,Could you find a drug that targets the COL1A1 gene/protein and effectively inhibits the expression of both the collagen alpha-1(I) chain and MMP-2?,[16024]
4200,"Which genes or proteins exhibit direct physical interactions with WWC1, are associated with protein binding functions, and are part of a protein complex that includes NBR1 and FEZ1?","[3281, 1442]"
