id,query,answer_ids
2783,"I'm looking for articles that review tsunami detection in the open sea, particularly those emphasizing advancements in tsunami early warning systems.",[1396900]
7863,"Can you find any publications from the co-authors of the 2010 paper ""Technical Note: Relation between dual-energy subtraction of CT images for electron density calibration and virtual monochromatic imaging"", that discuss spectral optimization for dose reduction in dual-energy CT?",[1485222]
10973,Are there any research papers from Michael Okpara University of Agriculture examining the efficiency of SiO2 nanoparticles in oil lubricants with LPG refrigerant within the context of Mineral oil?,[1825988]
4614,Search for papers by Ilkka Aaltio on the study of fatigue crack propagation characteristics.,[1374276]
11885,Which publications from Mercedes-Benz researchers offer analytical ways to evaluate the performance of a humidifier?,[1302144]
3675,Show me publications by Gorana Baršić related to the 1986 standards.,[1335664]
6995,"Are there any papers from the College of Engineering, Trivandrum that explore the impact of partial shading losses on solar panels?",[1683793]
1624,"I am looking for papers with common authors to ""Doubts about the crucial role of the rising-tube mechanism in the formation of sunspot groups"", that focus on solar photospheric velocity measurements and reside within the same field of study. These papers should provide more insights about measuring photospheric motions, referencing the same research context and network as the original study.","[1540776, 1539571, 1175940]"
2853,List of studies on emission spectrometry examining optical performance across different instrument designs.,"[1711110, 1298066, 1389363, 1266103, 1254775]"
12796,"Find papers by co-authors of ""Possible influence of the ferromagnetic/antiferromagnetic interface on the effective critical behavior of bilayers based on La1−xSrxMnO3"" that further investigate the magnetic characteristics of layered thin films.",[1284055]
3711,Are there any papers from Soran University researchers that offer predictions on alpha decay half-life?,"[1808640, 1855233, 1792291, 1756358, 1862311, 1802828, 1838450, 1871666, 1851062, 1825337]"
5686,"What are the citations of the paper ""Characterization of GaN films grown on hafnium foils by pulsed sputtering deposition"" that also cover emerging low-temperature growth methods for thin film deposition?","[1694025, 1735146, 1231556, 1415895]"
2937,"What other research papers on holographic gauge mediation are referenced in the study ""Holographic realization of gauge mediated supersymmetry breaking""?","[1482891, 1550589, 1296759]"
1740,"Could you show me the papers proposing a refractive index change model that have been referenced in the study ""Effect of the refractive index change kinetics of photosensitive materials on the diffraction efficiency of reflecting Bragg gratings""?",[1514599]
9496,Show me publications by M.Q.A. Malik on charmless final states.,[1244965]
104,"Are there any articles with a common author as ""Efficient Delivery of Integrated Wired and Wireless Services in UDWDM-RoF-PON Coherent Access Network"", that discuss multi-band signal generation and fall under the same subject of integrated optical access networks?","[1220352, 1683843, 1625539, 1718526, 1660166, 1244934, 1260775, 1361194, 1615886, 1297870, 1533173, 1261400, 1303545, 1348474, 1452126]"
8878,Search for papers by R. Caplar related to nuclear detector instrumentation.,"[1586294, 1548831]"
8404,"What other scholarly articles discussing horizontal convection are referenced in the study ""Rotating horizontal convection""?","[1588753, 1201750]"
8560,Could you find the paper written by E. W. Blackmore that was published in the IEEE Transactions on Nuclear Science in 2019?,[1840885]
2464,Could I find any studies related to MBDA addressing leakage currents in power MOSFETs within the context of Power MOSFET research?,[1482643]
2818,"What are the papers referenced in ""Iron Loss Model for Electrical Machine Fed by Low Switching Frequency Inverter"" that also study the computation of core losses in transverse flux motors?",[1534586]
2500,"What are the research papers analyzing amplifier parameters and output power of a copper bromide laser system that are referenced in the study named ""The continuous control of output power of a CuBr laser by a pulsed external magnetic field""?","[1286851, 1780612, 1738919, 1679183, 1351864, 1378362]"
4497,"Could you please show me the publications from coauthors of the paper titled ""Shear stresses in turbulent pulsating channel flow"", which also include velocity measurements?","[1283520, 1645849, 1760223, 1393943]"
10420,Show me publications by Z. M. Wang on neutrino physics research conducted using the JUNO experiment.,[1211991]
7530,"Find publications by coauthors of ""Modulated decay in the multi-component Universe"" that address inflationary model predictions with the addition of a Ricci scalar squared term.","[1751512, 1565233]"
5561,Search for articles on the Haines Index that analyze the climatic variability of turbulence.,[1246562]
12471,Can you find papers discussing the frictional force on an atom near a surface that reference or have been influenced by 'Cherenkov friction on a neutral particle moving parallel to a dielectric'?,"[1517361, 1279331]"
7454,"What publications from co-authors of ""Collider signatures of goldstini in gauge mediation"" also delve into LHC signals associated with weakly interacting dark matter?","[1811111, 1206443, 1333197, 1281490, 1624949, 1214807, 1742234, 1407613]"
5879,"Which papers, referenced by ""Preliminary RAMI analysis of DFLL TBS for ITER,"" also talk about achieving ITER's availability goals in their evaluation of the ITER project?","[1412365, 1242959]"
12969,Are there any publications by Polaris Industries' researchers about RR Lyrae variable stars in M31?,[1426219]
10544,Could you show me a selection of research papers in the wearable computing arena that suggest novel performance metrics for wearable devices?,[1808240]
12515,Quantum dots heat generation studies in atomic physics from Jiujiang University - any relevant papers?,"[1646832, 1480147, 1718676]"
3592,"Could you search for computer vision-related articles sharing a co-author with ""A cylindrical neighborhood for multi-view range images processing"", including one from 2010 that delves into photogrammetry measurements of objects?","[1521444, 1423749, 1221509, 1489643, 1554038]"
10938,Show me publications by N. Harrison focusing on the study of nucleonic quark-gluon composition within nuclear environments.,[1857141]
7828,"Are there any papers with shared co-authors from the 'No Open or Flat Bouncing Cosmologies in Einstein Gravity' publication, within the same field of study, that particularly investigate vacuums in their exploration of the Universe's characteristics?","[1281400, 1575160, 1273820, 1601134]"
5405,"I'm looking for papers which have an author in common with ""Propagation properties of apertured laser beams with amplitude modulations and phase fluctuations through atmospheric turbulence"". They must also focus on the subject of beam propagation through turbulent media, with particular emphasis on studying beam wander in ocean turbulence.",[1655189]
